Region/Country/Area,,Year,Series,Value,Footnotes,Source
178,Congo,2018,Arable land (% of total land area),1.6,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
178,Congo,2018,Permanent crops (% of total land area),0.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
178,Congo,2018,Forest cover (% of total land area),64.4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
178,Congo,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),60.86,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
178,Congo,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),60.86,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
184,Cook Islands,2005,Land area (thousand hectares),24,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2005,Arable land (thousand hectares),1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2005,Permanent crops (thousand hectares),1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2005,Forest cover (thousand hectares),16,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2005,Arable land (% of total land area),5.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2005,Permanent crops (% of total land area),6.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2005,Forest cover (% of total land area),64.9,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),24.36,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
184,Cook Islands,2010,Land area (thousand hectares),24,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2010,Arable land (thousand hectares),1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2010,Permanent crops (thousand hectares),1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2010,Forest cover (thousand hectares),16,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2010,Arable land (% of total land area),2.9,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2010,Permanent crops (% of total land area),2.7,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2010,Forest cover (% of total land area),65,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),24.36,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
184,Cook Islands,2018,Land area (thousand hectares),24,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2018,Arable land (thousand hectares),1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2018,Permanent crops (thousand hectares),1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2018,Forest cover (thousand hectares),16,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2018,Arable land (% of total land area),4.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2018,Permanent crops (% of total land area),2.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2018,Forest cover (% of total land area),65,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
184,Cook Islands,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),30.86,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
184,Cook Islands,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),30.86,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
188,Costa Rica,2005,Land area (thousand hectares),5106,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2005,Arable land (thousand hectares),210,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2005,Permanent crops (thousand hectares),280,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2005,Forest cover (thousand hectares),2864,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2005,Arable land (% of total land area),4.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2005,Permanent crops (% of total land area),5.5,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2005,Forest cover (% of total land area),56.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),40.98,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
188,Costa Rica,2010,Land area (thousand hectares),5106,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2010,Arable land (thousand hectares),225,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2010,Permanent crops (thousand hectares),315,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2010,Forest cover (thousand hectares),2871,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2010,Arable land (% of total land area),4.4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2010,Permanent crops (% of total land area),6.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2010,Forest cover (% of total land area),56.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),41.09,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
188,Costa Rica,2018,Land area (thousand hectares),5106,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2018,Arable land (thousand hectares),253,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2018,Permanent crops (thousand hectares),330,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2018,Forest cover (thousand hectares),3002,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2018,Arable land (% of total land area),4.9,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2018,Permanent crops (% of total land area),6.5,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2018,Forest cover (% of total land area),58.8,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
188,Costa Rica,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),41.13,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
188,Costa Rica,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),41.13,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
